Year,Round Number,Circuit Name,Race Name,Mean Track Temperature,Rainfall Status,Driver Abbr,Team,Driver Number,Sprint Position,Sprint Points,Quali Position,Race Position,Race Points
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,STR,Williams,18,,0,19.0,13,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,VAN,McLaren,2,,0,20.0,15,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,MAG,Haas F1 Team,20,,0,9.0,8,4.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,HUL,Renault,27,,0,15.0,R,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,HAR,Toro Rosso,28,,0,12.0,14,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,RIC,Red Bull Racing,3,,0,8.0,R,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,OCO,Racing Point,31,,0,3.0,6,8.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,VER,Red Bull Racing,33,,0,7.0,3,15.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,SIR,Williams,35,,0,18.0,12,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,HAM,Mercedes,44,,0,1.0,2,18.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,VET,Ferrari,5,,0,2.0,1,25.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,SAI,Renault,55,,0,16.0,11,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,RAI,Ferrari,7,,0,6.0,R,0.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,BOT,Mercedes,77,,0,10.0,4,12.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,GRO,Haas F1 Team,8,,0,5.0,7,6.0
2018,13,Spa-Francorchamps,Belgian Grand Prix,25.19,Rain,ERI,Sauber,9,,0,14.0,10,1.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,GAS,Toro Rosso,10,,0,9.0,14,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,PER,Racing Point,11,,0,16.0,7,6.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,ALO,McLaren,14,,0,13.0,R,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,LEC,Sauber,16,,0,17.0,11,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,STR,Williams,18,,0,10.0,9,2.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,VAN,McLaren,2,,0,20.0,12,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,MAG,Haas F1 Team,20,,0,11.0,16,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,HUL,Renault,27,,0,14.0,13,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,HAR,Toro Rosso,28,,0,18.0,R,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,RIC,Red Bull Racing,3,,0,15.0,R,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,OCO,Racing Point,31,,0,8.0,6,8.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,VER,Red Bull Racing,33,,0,5.0,5,10.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,SIR,Williams,35,,0,12.0,10,1.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,HAM,Mercedes,44,,0,3.0,1,25.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,VET,Ferrari,5,,0,2.0,4,12.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,SAI,Renault,55,,0,7.0,8,4.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,RAI,Ferrari,7,,0,1.0,2,18.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,BOT,Mercedes,77,,0,4.0,3,15.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,GRO,Haas F1 Team,8,,0,6.0,20,0.0
2018,14,Monza,Italian Grand Prix,27.87,Rain,ERI,Sauber,9,,0,19.0,15,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,GAS,Toro Rosso,10,,0,15.0,13,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,PER,Racing Point,11,,0,7.0,16,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,ALO,McLaren,14,,0,11.0,7,6.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,LEC,Sauber,16,,0,13.0,9,2.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,STR,Williams,18,,0,20.0,14,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,VAN,McLaren,2,,0,18.0,12,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,MAG,Haas F1 Team,20,,0,16.0,18,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,HUL,Renault,27,,0,10.0,10,1.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,HAR,Toro Rosso,28,,0,17.0,17,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,RIC,Red Bull Racing,3,,0,6.0,6,8.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,OCO,Racing Point,31,,0,9.0,R,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,VER,Red Bull Racing,33,,0,2.0,2,18.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,SIR,Williams,35,,0,19.0,19,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,HAM,Mercedes,44,,0,1.0,1,25.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,VET,Ferrari,5,,0,3.0,3,15.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,SAI,Renault,55,,0,12.0,8,4.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,RAI,Ferrari,7,,0,5.0,5,10.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,BOT,Mercedes,77,,0,4.0,4,12.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,GRO,Haas F1 Team,8,,0,8.0,15,0.0
2018,15,Singapore,Singapore Grand Prix,35.84,Dry,ERI,Sauber,9,,0,14.0,11,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,GAS,Toro Rosso,10,,0,13.0,R,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,PER,Racing Point,11,,0,8.0,10,1.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,ALO,McLaren,14,,0,17.0,14,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,LEC,Sauber,16,,0,7.0,7,6.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,STR,Williams,18,,0,20.0,15,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,VAN,McLaren,2,,0,19.0,16,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,MAG,Haas F1 Team,20,,0,5.0,8,4.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,HUL,Renault,27,,0,15.0,12,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,HAR,Toro Rosso,28,,0,16.0,R,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,RIC,Red Bull Racing,3,,0,12.0,6,8.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,OCO,Racing Point,31,,0,6.0,9,2.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,VER,Red Bull Racing,33,,0,11.0,5,10.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,SIR,Williams,35,,0,18.0,18,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,HAM,Mercedes,44,,0,2.0,1,25.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,VET,Ferrari,5,,0,3.0,3,15.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,SAI,Renault,55,,0,14.0,17,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,RAI,Ferrari,7,,0,4.0,4,12.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,BOT,Mercedes,77,,0,1.0,2,18.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,GRO,Haas F1 Team,8,,0,9.0,11,0.0
2018,16,Sochi,Russian Grand Prix,31.29,Rain,ERI,Sauber,9,,0,10.0,13,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,GAS,Toro Rosso,10,,0,7.0,11,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,PER,Racing Point,11,,0,10.0,7,6.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,ALO,McLaren,14,,0,18.0,14,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,LEC,Sauber,16,,0,11.0,R,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,STR,Williams,18,,0,14.0,17,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,VAN,McLaren,2,,0,19.0,15,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,MAG,Haas F1 Team,20,,0,12.0,R,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,HUL,Renault,27,,0,16.0,R,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,HAR,Toro Rosso,28,,0,6.0,13,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,RIC,Red Bull Racing,3,,0,15.0,4,12.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,OCO,Racing Point,31,,0,8.0,9,2.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,VER,Red Bull Racing,33,,0,3.0,3,15.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,SIR,Williams,35,,0,17.0,16,0.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,HAM,Mercedes,44,,0,1.0,1,25.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,VET,Ferrari,5,,0,9.0,6,8.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,SAI,Renault,55,,0,13.0,10,1.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,RAI,Ferrari,7,,0,4.0,5,10.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,BOT,Mercedes,77,,0,2.0,2,18.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,GRO,Haas F1 Team,8,,0,5.0,8,4.0
2018,17,Suzuka,Japanese Grand Prix,29.78,Rain,ERI,Sauber,9,,0,20.0,12,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,GAS,Toro Rosso,10,,0,13.0,12,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,PER,Racing Point,11,,0,10.0,8,4.0
2018,18,Austin,United States Grand Prix,21.89,Rain,ALO,McLaren,14,,0,16.0,R,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,LEC,Sauber,16,,0,9.0,R,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,STR,Williams,18,,0,18.0,14,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,VAN,McLaren,2,,0,20.0,11,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,MAG,Haas F1 Team,20,,0,12.0,20,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,HUL,Renault,27,,0,7.0,6,8.0
2018,18,Austin,United States Grand Prix,21.89,Rain,HAR,Toro Rosso,28,,0,14.0,9,2.0
2018,18,Austin,United States Grand Prix,21.89,Rain,RIC,Red Bull Racing,3,,0,5.0,R,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,OCO,Racing Point,31,,0,6.0,19,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,VER,Red Bull Racing,33,,0,15.0,2,18.0
2018,18,Austin,United States Grand Prix,21.89,Rain,SIR,Williams,35,,0,17.0,13,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,HAM,Mercedes,44,,0,1.0,3,15.0
2018,18,Austin,United States Grand Prix,21.89,Rain,VET,Ferrari,5,,0,2.0,4,12.0
2018,18,Austin,United States Grand Prix,21.89,Rain,SAI,Renault,55,,0,11.0,7,6.0
2018,18,Austin,United States Grand Prix,21.89,Rain,RAI,Ferrari,7,,0,3.0,1,25.0
2018,18,Austin,United States Grand Prix,21.89,Rain,BOT,Mercedes,77,,0,4.0,5,10.0
2018,18,Austin,United States Grand Prix,21.89,Rain,GRO,Haas F1 Team,8,,0,8.0,R,0.0
2018,18,Austin,United States Grand Prix,21.89,Rain,ERI,Sauber,9,,0,19.0,10,1.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,GAS,Toro Rosso,10,,0,15.0,10,1.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,PER,Racing Point,11,,0,13.0,R,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,ALO,McLaren,14,,0,12.0,R,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,LEC,Sauber,16,,0,9.0,7,6.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,STR,Williams,18,,0,19.0,12,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,VAN,McLaren,2,,0,17.0,8,4.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,MAG,Haas F1 Team,20,,0,18.0,15,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,HUL,Renault,27,,0,7.0,6,8.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,HAR,Toro Rosso,28,,0,14.0,14,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,RIC,Red Bull Racing,3,,0,1.0,R,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,OCO,Racing Point,31,,0,11.0,11,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,VER,Red Bull Racing,33,,0,2.0,1,25.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,SIR,Williams,35,,0,20.0,13,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,HAM,Mercedes,44,,0,3.0,4,12.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,VET,Ferrari,5,,0,4.0,2,18.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,SAI,Renault,55,,0,8.0,R,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,RAI,Ferrari,7,,0,6.0,3,15.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,BOT,Mercedes,77,,0,5.0,5,10.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,GRO,Haas F1 Team,8,,0,16.0,16,0.0
2018,19,Mexico City,Mexican Grand Prix,31.57,Rain,ERI,Sauber,9,,0,10.0,9,2.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,GAS,Toro Rosso,10,,0,10.0,13,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,PER,Racing Point,11,,0,12.0,10,1.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,ALO,McLaren,14,,0,18.0,17,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,LEC,Sauber,16,,0,8.0,7,6.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,STR,Williams,18,,0,19.0,18,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,VAN,McLaren,2,,0,20.0,14,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,MAG,Haas F1 Team,20,,0,11.0,9,2.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,HUL,Renault,27,,0,14.0,R,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,HAR,Toro Rosso,28,,0,17.0,11,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,RIC,Red Bull Racing,3,,0,6.0,4,12.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,OCO,Racing Point,31,,0,13.0,15,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,VER,Red Bull Racing,33,,0,5.0,2,18.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,SIR,Williams,35,,0,15.0,16,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,HAM,Mercedes,44,,0,1.0,1,25.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,VET,Ferrari,5,,0,2.0,6,8.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,SAI,Renault,55,,0,16.0,12,0.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,RAI,Ferrari,7,,0,4.0,3,15.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,BOT,Mercedes,77,,0,3.0,5,10.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,GRO,Haas F1 Team,8,,0,9.0,8,4.0
2018,20,Interlagos,Brazilian Grand Prix,34.75,Rain,ERI,Sauber,9,,0,7.0,R,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,GAS,Toro Rosso,10,,0,17.0,R,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,PER,Racing Point,11,,0,14.0,8,4.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,ALO,McLaren,14,,0,15.0,11,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,LEC,Sauber,16,,0,8.0,7,6.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,STR,Williams,18,,0,20.0,13,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,VAN,McLaren,2,,0,18.0,14,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,MAG,Haas F1 Team,20,,0,13.0,10,1.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,HUL,Renault,27,,0,10.0,R,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,HAR,Toro Rosso,28,,0,16.0,12,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,RIC,Red Bull Racing,3,,0,5.0,4,12.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,OCO,Racing Point,31,,0,9.0,R,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,VER,Red Bull Racing,33,,0,6.0,3,15.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,SIR,Williams,35,,0,19.0,15,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,HAM,Mercedes,44,,0,1.0,1,25.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,VET,Ferrari,5,,0,3.0,2,18.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,SAI,Renault,55,,0,11.0,6,8.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,RAI,Ferrari,7,,0,4.0,R,0.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,BOT,Mercedes,77,,0,2.0,5,10.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,GRO,Haas F1 Team,8,,0,7.0,9,2.0
2018,21,Yas Marina Circuit,Abu Dhabi Grand Prix,35.1,Rain,ERI,Sauber,9,,0,12.0,R,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,GAS,Red Bull Racing,10,,0,17.0,11,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,PER,Racing Point,11,,0,10.0,13,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,LEC,Ferrari,16,,0,5.0,5,10.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,STR,Racing Point,18,,0,16.0,9,2.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,MAG,Haas F1 Team,20,,0,7.0,6,8.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,ALB,Toro Rosso,23,,0,13.0,14,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,KVY,Toro Rosso,26,,0,15.0,10,1.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,HUL,Renault,27,,0,11.0,7,6.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,RIC,Renault,3,,0,12.0,R,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,VER,Red Bull Racing,33,,0,4.0,3,15.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,NOR,McLaren,4,,0,8.0,12,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,HAM,Mercedes,44,,0,1.0,2,18.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,VET,Ferrari,5,,0,3.0,4,12.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,SAI,McLaren,55,,0,18.0,R,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,RUS,Williams,63,,0,19.0,16,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,RAI,Alfa Romeo Racing,7,,0,9.0,8,4.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,BOT,Mercedes,77,,0,2.0,1,26.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,GRO,Haas F1 Team,8,,0,6.0,R,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,KUB,Williams,88,,0,20.0,17,0.0
2019,1,Melbourne,Australian Grand Prix,40.65,Dry,GIO,Alfa Romeo Racing,99,,0,14.0,15,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,GAS,Red Bull Racing,10,,0,13.0,8,4.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,PER,Racing Point,11,,0,14.0,10,1.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,LEC,Ferrari,16,,0,1.0,3,16.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,STR,Racing Point,18,,0,18.0,14,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,MAG,Haas F1 Team,20,,0,6.0,13,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,ALB,Toro Rosso,23,,0,12.0,9,2.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,KVY,Toro Rosso,26,,0,15.0,12,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,HUL,Renault,27,,0,17.0,R,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,RIC,Renault,3,,0,11.0,R,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,VER,Red Bull Racing,33,,0,5.0,4,12.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,NOR,McLaren,4,,0,10.0,6,8.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,HAM,Mercedes,44,,0,3.0,1,25.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,VET,Ferrari,5,,0,2.0,5,10.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,SAI,McLaren,55,,0,7.0,R,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,RUS,Williams,63,,0,19.0,15,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,RAI,Alfa Romeo Racing,7,,0,9.0,7,6.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,BOT,Mercedes,77,,0,4.0,2,18.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,GRO,Haas F1 Team,8,,0,8.0,R,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,KUB,Williams,88,,0,20.0,16,0.0
2019,2,Sakhir,Bahrain Grand Prix,34.63,Rain,GIO,Alfa Romeo Racing,99,,0,16.0,11,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,GAS,Red Bull Racing,10,,0,6.0,6,9.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,PER,Racing Point,11,,0,12.0,8,4.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,LEC,Ferrari,16,,0,4.0,5,10.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,STR,Racing Point,18,,0,16.0,12,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,MAG,Haas F1 Team,20,,0,9.0,13,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,ALB,Toro Rosso,23,,0,20.0,10,1.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,KVY,Toro Rosso,26,,0,11.0,R,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,HUL,Renault,27,,0,8.0,R,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,RIC,Renault,3,,0,7.0,7,6.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,VER,Red Bull Racing,33,,0,5.0,4,12.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,NOR,McLaren,4,,0,15.0,18,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,HAM,Mercedes,44,,0,2.0,1,25.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,VET,Ferrari,5,,0,3.0,3,15.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,SAI,McLaren,55,,0,14.0,14,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,RUS,Williams,63,,0,17.0,16,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,RAI,Alfa Romeo Racing,7,,0,13.0,9,2.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,BOT,Mercedes,77,,0,1.0,2,18.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,GRO,Haas F1 Team,8,,0,10.0,11,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,KUB,Williams,88,,0,18.0,17,0.0
2019,3,Shanghai,Chinese Grand Prix,33.13,Dry,GIO,Alfa Romeo Racing,99,,0,20.0,15,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,GAS,Red Bull Racing,10,,0,20.0,R,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,PER,Racing Point,11,,0,5.0,6,8.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,LEC,Ferrari,16,,0,9.0,5,11.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,STR,Racing Point,18,,0,14.0,9,2.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,MAG,Haas F1 Team,20,,0,13.0,13,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,ALB,Toro Rosso,23,,0,12.0,11,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,KVY,Toro Rosso,26,,0,6.0,R,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,HUL,Renault,27,,0,16.0,14,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,RIC,Renault,3,,0,11.0,R,0.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,VER,Red Bull Racing,33,,0,4.0,4,12.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,NOR,McLaren,4,,0,7.0,8,4.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,HAM,Mercedes,44,,0,2.0,2,18.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,VET,Ferrari,5,,0,3.0,3,15.0
2019,4,Baku,Azerbaijan Grand Prix,37.43,Dry,SAI,McLaren,55,,0,10.0,7,6.0
